Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Private,Trinity Lutheran School,406 S Lakeview Ave,St. Joseph,69.23,Kindergarten
,Public,Wall School,702 E Lafayette St,St. Joseph,95.37,Kindergarten
,Public,Wenzel Elementary School,403 S Park St,St. Joseph,93.62,Kindergarten
,Public,Andrews Elementary School,200 S Douglas Ave,St. Joseph,97.50,Kindergarten
,Private,Immaculate Conception School,601 S Douglas Ave,St. Joseph,100.00,Kindergarten
,Public,Norton Elementary School,59692 Arthur L Jones Rd,St. Joseph,100.00,Kindergarten
,Public,Park Elementary School,53806 Wilbur Rd,St. Joseph,100.00,Kindergarten
,Public,Ruth Hoppin School,415 N Main St,St. Joseph,100.00,Kindergarten
,Public,Three Rivers Middle School,1101 Jefferson St,St. Joseph,97.97,7th
,Public,Central Elementary School,305 E Hotchin Ave,St. Joseph,95.38,Kindergarten
,Public,White Pigeon Jr/Sr High School,410 Prairie Ave,St. Joseph,98.36,7th
,Public,Akron-Fairgrove Elementary School,4335 Lynn St,Tuscola,87.10,Kindergarten
,Public,Caro Middle School,301 N Hooper St,Tuscola,99.01,7th
,Private,McComb - ECSE,303 N Hooper St,Tuscola,100.00,Kindergarten
,Public,McComb Elementary School,303 N Hooper St,Tuscola,93.60,Kindergarten
,Public,Cass City Elementary School,4805 Ale St,Tuscola,94.20,Kindergarten
,Public,Cass City Jr Sr High School,4868 Seeger St,Tuscola,95.31,7th
,Private,Bethany Christian School,5421 Shabbona Rd,Tuscola,85.71,7th
,Public,Akron-Fairgrove Junior/Senior High Sch,2800 N Thomas Rd,Tuscola,89.47,7th
,Public,Kingston Elementary,3644 Ross St,Tuscola,97.14,Kindergarten
,Public,Kingston High School,5790 State St,Tuscola,100.00,7th
,Public,Mayville Elementary School,106 Orchard St,Tuscola,96.67,Kindergarten
,Public,Mayville Middle and High School,6250 Fulton St,Tuscola,100.00,7th
,Public,Meachum Elementary,8537 Gleason St,Tuscola,92.41,Kindergarten
,Public,Millington Junior High School,8780 Dean Dr,Tuscola,97.73,7th
,Private,St. Paul Lutheran School,4941 Center St,Tuscola,90.91,7th
,Private,St. Paul Lutheran School,4941 Center St,Tuscola,88.89,Kindergarten
,Public,Reese Elementary School,9535 Center St,Tuscola,98.31,Kindergarten
,Public,Reese Middle High School,1696 S Van Buren Rd,Tuscola,98.21,7th
,Private,St Elizabeth Catholic School,12835 E Washington Rd,Tuscola,60.00,Kindergarten
,Private,St Michaels Lutheran School,9444 W Saginaw Rd,Tuscola,100.00,7th
,Private,St Michaels Lutheran School,9444 W Saginaw Rd,Tuscola,88.89,Kindergarten
,Private,Trinity Lutheran School,9858 North St,Tuscola,100.00,Kindergarten
,Private,Christ the King Lutheran - Sebewaing,612 E Bay St,Tuscola,71.43,7th
,Public,Unionville-Sebewaing Middle School,2203 Wildner Rd,Tuscola,97.37,7th
,Private,Christ the King Lutheran - Unionville,6351 Center St,Tuscola,91.67,Kindergarten
,Public,Unionville-Sebewaing Area Elementary,7835 N Unionville Rd,Tuscola,85.71,Kindergarten
,Public,Central School,220 Athletic St,Tuscola,100.00,Kindergarten
,Public,Vassar Senior High School,220 Athletic St,Tuscola,100.00,7th
,Public,Bangor Middle School,803 W Arlington St,Van Buren,98.51,7th
,Public,South Walnut Elementary School,309 S Walnut St,Van Buren,98.15,Kindergarten
,Public,Bloomingdale Elementary School,307 E Willow St,Van Buren,95.12,Kindergarten
,Public,Bloomingdale Middle and High School,629 E Kalamazoo St,Van Buren,98.86,7th
,Public,Covert Elementary School,35323 M 140 Hwy,Van Buren,96.00,Kindergarten
,Public,Covert Middle School,35323 M 140 Hwy,Van Buren,100.00,7th
,Public,Davis Elementary School,409 N Phelps St,Van Buren,92.00,Kindergarten
,Public,Decatur Jr Sr High School,110 Cedar St,Van Buren,100.00,7th
,Public,Gobles Elementary School,409 N State St,Van Buren,100.00,Kindergarten
,Public,Gobles Middle/High School,409 N State St,Van Buren,94.64,7th
,Public,Michigan Online School,209 S State St,Van Buren,98.86,7th
,Public,Michigan Online School,209 S State St,Van Buren,88.89,Kindergarten
,Public,Hartford Middle School,141 School St,Van Buren,98.85,7th
,Public,Redwood Elementary School,395 Woodside Dr,Van Buren,95.89,Kindergarten
,Public,Lawrence Elementary School,714 W Saint Joseph St,Van Buren,96.67,Kindergarten
,Public,Lawrence Jr/Sr High School,650 W Saint Joseph St,Van Buren,93.10,7th
,Public,Bert Goens Learning Center,701 S Paw Paw St,Van Buren,100.00,Kindergarten
,Public,Lawton Elementary School,100 Primary Way,Van Buren,98.85,Kindergarten
,Public,Lawton Middle School,100 Blue Pride Dr,Van Buren,100.00,7th
,Private,Mattawan Early Childhood Education Center School,56720 Murray St,Van Buren,96.51,Kindergarten
,Public,Mattawan Early Elementary,56720 Murray St,Van Buren,96.05,Kindergarten
,Public,Mattawan Middle School,56720 Murray St,Van Buren,99.56,7th
,Public,Paw Paw Early Elementary School,512 W North St,Van Buren,98.77,Kindergarten
,Public,Paw Paw Middle School,313 W Michigan Ave,Van Buren,98.78,7th
,Private,St Mary School,508 E Paw Paw St,Van Buren,75.00,Kindergarten
,Private,Trinity Lutheran School,721 Pine St,Van Buren,100.00,Kindergarten
,Public,Pullman Elementary School,5580 South Ave,Van Buren,96.77,Kindergarten
,Public,Baseline Middle School,7357 Baseline Rd,Van Buren,98.33,7th
,Public,Lincoln Elementary School,500 Elkenburg St,Van Buren,96.83,Kindergarten
,Public,Maple Grove Elementary School,72399 12th Ave,Van Buren,97.50,Kindergarten
,Private,Saint Basil School,94 Superior St,Van Buren,100.00,Kindergarten
,Private,St. Paul Ev. Lutheran School,718 Arbor Ct,Van Buren,100.00,7th
,Public,Abbot School,2670 Sequoia Pkwy,Washtenaw,90.00,Kindergarten
,Public,Angell School,1608 S University Ave,Washtenaw,97.92,Kindergarten
,Private,Ann Arbor Academy,1153 Oak Valley Dr,Washtenaw,100.00,7th
,Private,Ann Arbor Christian School,5500 Whitmore Lake Rd,Washtenaw,95.00,7th
,Private,Ann Arbor Christian School,5500 Whitmore Lake Rd,Washtenaw,90.91,Kindergarten
,Public,Ann Arbor Open at Mack School,920 Miller Ave,Washtenaw,90.48,7th
,Public,Ann Arbor Open at Mack School,920 Miller Ave,Washtenaw,95.59,Kindergarten
,Public,Ann Arbor STEAM at Northside School,912 Barton Dr,Washtenaw,93.33,7th
,Public,Ann Arbor STEAM at Northside School,912 Barton Dr,Washtenaw,96.25,Kindergarten
,Public,Bach Elementary School,600 W Jefferson St,Washtenaw,100.00,Kindergarten
,Public,Burns Park Elementary School,1414 Wells St,Washtenaw,94.44,Kindergarten
,Public,Carpenter Elementary School,4250 Central Blvd,Washtenaw,98.04,Kindergarten
,Public,Clague Middle School,2616 Nixon Rd,Washtenaw,97.64,7th
,Public,Clifford E. Bryant Comm. School,2150 Santa Rosa Dr,Washtenaw,98.72,Kindergarten
,Private,Community Day Kindergarten,4001 Ann Arbor Saline Rd,Washtenaw,85.71,Kindergarten
,Private,Daycroft Montessori School - North Zeeb,1095 N Zeeb Rd,Washtenaw,100.00,Kindergarten
,Public,Dicken Elementary School,2135 Runnymede Blvd,Washtenaw,98.46,Kindergarten
,Public,Eberwhite School,800 Soule Blvd,Washtenaw,100.00,Kindergarten
,Private,Emerson School,5425 Scio Church Rd,Washtenaw,100.00,7th
,Private,Emerson School,5425 Scio Church Rd,Washtenaw,97.62,Kindergarten
,Public,Forsythe Middle School,1655 Newport Rd,Washtenaw,99.54,7th
,Private,Greenhills School,850 Greenhills Dr,Washtenaw,100.00,7th
,Public,Haisley Elementary School,825 Duncan St,Washtenaw,93.44,Kindergarten
,Private,Hebrew Day School of Ann Arbor,2937 Birch Hollow Dr,Washtenaw,100.00,Kindergarten
,Public,John Allen School,2560 Towner Blvd,Washtenaw,93.75,Kindergarten
,Public,Lakewood Elementary School,344 Gralake Ave,Washtenaw,100.00,Kindergarten
,Public,Logan Elementary School,2685 Traver Blvd,Washtenaw,100.00,Kindergarten
,Public,Martin Luther King Elem. School,3800 Waldenwood Dr,Washtenaw,100.00,Kindergarten
,Public,Mary D. Mitchell School,3550 Pittsview Dr,Washtenaw,98.33,Kindergarten
,Private,Michigan Islamic Academy,2301 Plymouth Rd,Washtenaw,100.00,7th
,Private,Michigan Islamic Academy,2301 Plymouth Rd,Washtenaw,100.00,Kindergarten
,Public,Pittsfield School,2543 Pittsfield Blvd,Washtenaw,100.00,Kindergarten
,Private,Rudolf Steiner School of Ann Arbor,2775 Newport Rd,Washtenaw,90.00,7th
,Private,Rudolf Steiner School of Ann Arbor,2775 Newport Rd,Washtenaw,80.00,Kindergarten
,Public,Scarlett Middle School,3300 Lorraine St,Washtenaw,96.60,7th
,Public,Slauson Middle School,1019 W Washington St,Washtenaw,98.60,7th
,Private,Spiritus Sanctus Academy,4101 E Joy Rd,Washtenaw,95.00,7th
,Private,Spiritus Sanctus Academy,4101 E Joy Rd,Washtenaw,80.00,Kindergarten
,Private,St Francis of Assisi School,2270 E Stadium Blvd,Washtenaw,100.00,7th
,Private,St Francis of Assisi School,2270 E Stadium Blvd,Washtenaw,97.37,Kindergarten
,Private,St. Paul Lutheran School,495 Earhart Rd,Washtenaw,94.12,7th
,Private,St. Paul Lutheran School,495 Earhart Rd,Washtenaw,82.61,Kindergarten
,Private,St. Thomas School,540 Elizabeth St,Washtenaw,100.00,7th
,Private,St. Thomas School,540 Elizabeth St,Washtenaw,77.78,Kindergarten
,Private,Summers Knoll School,2203 Platt Rd,Washtenaw,100.00,Kindergarten
,Public,Tappan Middle School,2251 E Stadium Blvd,Washtenaw,96.86,7th
,Public,Thurston Elementary School,2300 Prairie St,Washtenaw,95.83,Kindergarten
,Public,Uriah H Lawton School,2250 S 7th St,Washtenaw,100.00,Kindergarten
,Public,Wines Elementary School,1701 Newport Rd,Washtenaw,96.55,Kindergarten
,Public,Central Academy (1-12),2461 S Industrial Hwy,Washtenaw,97.73,7th
,Public,Central Academy (K),2459 S Industrial Hwy,Washtenaw,97.14,Kindergarten
,Public,Honey Creek Community School,1735 S Wagner Rd,Washtenaw,86.67,7th
,Public,Honey Creek Community School,1735 S Wagner Rd,Washtenaw,86.36,Kindergarten
,Public,Multicultural Academy,5550 Platt Rd,Washtenaw,96.67,7th
,Public,Multicultural Academy,5550 Platt Rd,Washtenaw,89.47,Kindergarten
,Public,Progress Park,3980 Research Park Dr,Washtenaw,100.00,7th
,Public,Beach Middle School,445 Mayer Dr,Washtenaw,95.65,7th
,Public,North Creek Elementary School,699 McKinley St,Washtenaw,94.82,Kindergarten
,Public,Dexter Early Elementary Complex,7480 Dan Hoey Rd,Washtenaw,98.06,Kindergarten
,Public,Mill Creek Middle School,7305 Dexter Ann Arbor Rd,Washtenaw,95.56,7th
,Public,Luther C. Klager Elem. School,405 Ann Arbor St,Washtenaw,93.75,Kindergarten
,Public,Manchester Junior Senior High School,20500 Dutch Dr,Washtenaw,89.58,7th
,Public,Milan Middle School,920 North St,Washtenaw,98.40,7th
,Public,Paddock Elementary School,707 Marvin St,Washtenaw,94.24,Kindergarten
,Public,Harvest Elementary School,1155 Campus Pkwy,Washtenaw,95.79,Kindergarten
,Public,Pleasant Ridge Elementary School,229 Pleasant Ridge Dr,Washtenaw,93.97,Kindergarten
,Public,Saline Middle School,7190 N Maple Rd,Washtenaw,96.50,7th
,Private,St Andrew Catholic School,910 Austin Dr,Washtenaw,80.00,7th
,Private,Washtenaw Christian Academy,7200 Moon Rd,Washtenaw,88.89,7th
,Private,Washtenaw Christian Academy,7200 Moon Rd,Washtenaw,84.44,Kindergarten
,Public,Woodland Meadows Elementary School,350 Woodland Dr,Washtenaw,97.00,Kindergarten
,Public,Livingston Classical Academy,8877 Main St,Washtenaw,80.65,7th
,Public,Livingston Classical Academy,8877 Main St,Washtenaw,63.16,Kindergarten
,Public,Whitmore Lake Elementary School,1077 Barker Rd,Washtenaw,91.30,Kindergarten
,Public,Whitmore Lake High School,7430 Whitmore Lake Rd,Washtenaw,90.57,7th
,Public,East Arbor Charter Academy,6885 Merritt Rd,Washtenaw,95.45,7th
,Public,East Arbor Charter Academy,6885 Merritt Rd,Washtenaw,93.62,Kindergarten
,Public,Fortis Academy,3875 Golfside Rd,Washtenaw,95.83,7th
,Public,Fortis Academy,3875 Golfside Rd,Washtenaw,94.59,Kindergarten
,Public,Gee Compass Academy,850 S Hewitt Rd,Washtenaw,100.00,7th
,Public,Global Tech Academy,1715 E Forest Ave,Washtenaw,100.00,7th
,Public,Global Tech Academy,1715 E Forest Ave,Washtenaw,87.50,Kindergarten
,Public,Bishop Elementary School,8888 Whittaker Rd,Washtenaw,95.18,Kindergarten
,Public,Childs Elementary School,7300 Bemis Rd,Washtenaw,94.79,Kindergarten
,Public,LCS Virtual Academy,7425 Willis Rd,Washtenaw,80.00,7th
,Public,Lincoln Brick Elementary School,8970 Whittaker Rd,Washtenaw,89.47,Kindergarten
,Public,Lincoln Middle School,8744 Whittaker Rd,Washtenaw,98.15,7th
,Public,South Arbor Academy,8200 Carpenter Rd,Washtenaw,98.95,7th
,Public,South Arbor Academy,8200 Carpenter Rd,Washtenaw,88.16,Kindergarten
,Public,South Pointe Scholars Charter Academy,10550 Geddes Rd,Washtenaw,96.77,7th
,Public,South Pointe Scholars Charter Academy,10550 Geddes Rd,Washtenaw,92.00,Kindergarten
,Public,Pittsfield Acres Academy,4377 Textile Rd,Washtenaw,90.48,Kindergarten
,Private,Children's Garden Montessori KD,10980 Ford Rd,Washtenaw,71.43,Kindergarten
,Public,Ford Early Learning Center,2440 E Clark Rd,Washtenaw,94.70,Kindergarten
,Private,Huron Valley Catholic School,1300 N Prospect Rd,Washtenaw,91.67,7th
,Private,Huron Valley Catholic School,1300 N Prospect Rd,Washtenaw,84.00,Kindergarten
,Public,Perry Early Learning Center,550 Perry St,Washtenaw,94.71,Kindergarten
,Public,Ypsilanti Community Middle School,510 Emerick St,Washtenaw,96.84,7th
,Public,Ypsilanti International Elementary School,503 Oak St,Washtenaw,95.31,Kindergarten
,Public,Allen Park Middle School,8401 Vine Ave,Wayne,97.42,7th
,Public,Arno Elementary School,7500 Fox Ave,Wayne,98.65,Kindergarten
,Public,Bennie Elementary School,17401 Champaign Rd,Wayne,97.50,Kindergarten
,Private,Cabrini High School,15305 Wick Rd,Wayne,100.00,7th
,Public,Lindemann Elementary School,9201 Carter Ave,Wayne,97.12,Kindergarten
,Private,St Frances Cabrini Elem/Middle School,15300 Wick Rd,Wayne,93.75,Kindergarten
,Private,Inter-City Baptist School,4700 Allen Rd,Wayne,85.00,7th
,Private,Inter-City Baptist School,4700 Allen Rd,Wayne,75.00,Kindergarten
,Private,Montessori Children's Center,4141 Laurence Ave,Wayne,85.71,Kindergarten
,Public,Rogers Early Elementary School,5000 Shenandoah Ave,Wayne,95.54,Kindergarten
,Public,Edgemont Elementary School,125 S Edgemont St,Wayne,88.14,Kindergarten
,Public,Brownstown Middle School,20135 Inkster Rd,Wayne,95.53,7th
,Public,Gudith Elementary School,22700 Sibley Rd,Wayne,95.71,Kindergarten
,Public,Wegienka Elementary School,23925 Arsenal Rd,Wayne,93.48,Kindergarten
,Public,Hunter Elementary School,21320 Roche Rd,Wayne,95.65,Kindergarten
,Public,Achieve Charter Academy,3250 Denton Rd,Wayne,100.00,7th
,Public,Achieve Charter Academy,3250 Denton Rd,Wayne,98.96,Kindergarten
,Public,Canton Charter Academy,49100 Ford Rd,Wayne,94.44,7th
,Public,Canton Charter Academy,49100 Ford Rd,Wayne,97.32,Kindergarten
,Public,Canton Preparatory High School,46610 Cherry Hill Rd,Wayne,94.74,7th
,Private,All Saints Catholic School,48735 Warren Rd,Wayne,98.28,7th
,Private,All Saints Catholic School,48735 Warren Rd,Wayne,86.89,Kindergarten
,Public,Bentley Elementary School,1100 S Sheldon Rd,Wayne,98.96,Kindergarten
,Private,Crescent Academy International,40440 Palmer Rd,Wayne,97.14,7th
,Private,Crescent Academy International,40440 Palmer Rd,Wayne,88.24,Kindergarten
,Public,Discovery Middle School,45083 Hanford Rd,Wayne,96.43,7th
,Public,Dodson Elementary School,205 N Beck Rd,Wayne,97.47,Kindergarten
,Public,Eriksson Elementary School,1275 N Haggerty Rd,Wayne,94.74,Kindergarten
,Public,Field Elementary School,1000 S Haggerty Rd,Wayne,96.30,Kindergarten
,Public,Hoben Elementary School,44680 Saltz Rd,Wayne,97.26,Kindergarten
,Public,Hulsing Elementary School,8055 Fleet St,Wayne,94.12,Kindergarten
,Public,Liberty Middle School,46250 Cherry Hill Rd,Wayne,98.86,7th
,Public,Miller Elementary School - Canton,43721 Hanford Rd,Wayne,94.68,Kindergarten
,Private,Plymouth - Canton Montessori School,45245 Joy Rd,Wayne,92.86,Kindergarten
,Private,Plymouth Christian Academy,43065 Joy Rd,Wayne,90.20,7th
,Private,Plymouth Christian Academy,43065 Joy Rd,Wayne,77.78,Kindergarten
,Private,Real Life Nursery School,48670 Geddes Rd,Wayne,100.00,Kindergarten
,Private,Schoolhouse Montessori Academy,1669 S Haggerty Rd,Wayne,80.00,Kindergarten
,Public,Tonda Elementary School,46501 Warren Rd,Wayne,96.72,Kindergarten
,Public,Workman Elementary School,250 N Denton Rd,Wayne,99.13,Kindergarten
,Public,South Canton Scholars Charter Academy,3085 S Canton Center Rd,Wayne,96.15,7th
,Public,South Canton Scholars Charter Academy,3085 S Canton Center Rd,Wayne,93.71,Kindergarten
,Public,Star International Academy - Canton,45081 Geddes Rd,Wayne,100.00,7th
,Public,Star International Academy - Canton,45081 Geddes Rd,Wayne,100.00,Kindergarten
,Public,Walker-Winter Elementary School,39932 Michigan Ave,Wayne,90.00,Kindergarten
,Public,Harper Woods Virtual Academy,18901 15 Mile Rd,Wayne,100.00,7th
,Public,Academy for Business & Technology Elementary,5277 Calhoun St,Wayne,90.48,Kindergarten
,Public,Advanced Technology Academy,4801 Oakman Blvd,Wayne,98.20,7th
,Public,Advanced Technology Academy,4801 Oakman Blvd,Wayne,96.20,Kindergarten
,Public,Dearborn Academy,19310 Ford Rd,Wayne,98.25,7th
,Public,Dearborn Academy,19310 Ford Rd,Wayne,96.77,Kindergarten
,Public,Becker Elementary School,10821 Henson St,Wayne,100.00,Kindergarten
,Public,Bryant Middle School,460 N Vernon St,Wayne,97.67,7th
,Public,Charles A Lindbergh Elementary School,500 N Waverly St,Wayne,94.00,Kindergarten
,Public,Dearborn Public Schools Virtual K-12,18700 Audette St,Wayne,96.97,7th
,Private,Divine Child Elementary School,25001 Herbert Weier Dr,Wayne,98.68,7th
,Private,Divine Child Elementary School,25001 Herbert Weier Dr,Wayne,90.00,Kindergarten
,Public,Duvall Elementary School,22561 Beech St,Wayne,100.00,Kindergarten
,Private,Emmanuel Lutheran School,22425 Morley Ave,Wayne,85.71,Kindergarten
,Public,Geer Park Elementary School,14767 Prospect St,Wayne,93.75,Kindergarten
,Private,Great Revelations Academy,6400 Miller Rd,Wayne,100.00,7th
,Private,Great Revelations Academy,6400 Miller Rd,Wayne,91.43,Kindergarten
,Private,Guardian Lutheran School,24544 Cherry Hill St,Wayne,93.75,7th
,Private,Guardian Lutheran School,24544 Cherry Hill St,Wayne,92.31,Kindergarten
,Private,Hadi Educational Institute,24931 Union St,Wayne,80.00,Kindergarten
,Public,Henry Ford Elementary,16140 Driscoll St,Wayne,97.12,Kindergarten
,Public,Henry Haigh Elementary School,601 N Silvery Ln,Wayne,90.22,Kindergarten
,Public,Howard School,1611 N York St,Wayne,93.94,Kindergarten
,Public,Lowrey Elementary School,6601 Jonathon St,Wayne,94.59,Kindergarten
,Public,Lowrey Middle School,6601 Jonathon St,Wayne,98.52,7th
,Public,Maples School,6801 Mead St,Wayne,97.67,Kindergarten
,Public,McCollough Elementary School,7801 Maple St,Wayne,95.52,Kindergarten
,Public,McDonald Elementary School,10151 Diversey St,Wayne,93.62,Kindergarten
